Source,Target,Weight,Type
Tegana,Barbara Wright,1,directed
Tegana,First Doctor,1,directed
Tegana,Ian Chesterton,1,directed
Tegana,Marco Polo,1,directed
Tegana,Susan Foreman,1,directed
Tekker,Borad,1,directed
Tekker,H. G. Wells,1,directed
Tekker,Peri Brown,1,directed
Tekker,Sixth Doctor,1,directed
Template:Disputed,Billy Clanton,1,directed
Template:Disputed,Dodo Chaplet,1,directed
Template:Disputed,First Doctor,1,directed
Template:Disputed,Ike Clanton,1,directed
Template:Disputed,Johnny Ringo,1,directed
Template:Disputed,Pa Clanton,1,directed
Template:Disputed,Phineas Clanton,1,directed
Template:Disputed,Seth Harper,1,directed
Template:Disputed,Steven Taylor,1,directed
Tenth Doctor,Abzorbaloff,1,directed
Tenth Doctor,Adelaide Brooke,1,directed
Tenth Doctor,Agatha Christie,1,directed
Tenth Doctor,Alonso Frame,2,directed
Tenth Doctor,Angelo (Tooth and Claw),1,directed
Tenth Doctor,Arnold Golightly,1,directed
Tenth Doctor,Astrid Peth,1,directed
Tenth Doctor,Azlok,1,directed
Tenth Doctor,Bad Wolf (entity),1,directed
Tenth Doctor,Baltazar,1,directed
Tenth Doctor,Carrionite,1,directed
Tenth Doctor,Casp,1,directed
Tenth Doctor,Cassandra O'Brien.Δ17,1,directed
Tenth Doctor,Cassie Rice,1,directed
Tenth Doctor,Chloe Webber's father,1,directed
Tenth Doctor,Christina de Souza,1,directed
Tenth Doctor,Clara Oswald,1,directed
Tenth Doctor,Clive Jones,3,directed
Tenth Doctor,Clockwork Droid,1,directed
Tenth Doctor,Cobb (The Doctor's Daughter),1,directed
Tenth Doctor,Cofelia,1,directed
Tenth Doctor,Control node (The Girl in the Fireplace),1,directed
Tenth Doctor,Copper (Voyage of the Damned),1,directed
Tenth Doctor,Cult of Skaro,1,directed
Tenth Doctor,Cyber-Leader One,1,directed
Tenth Doctor,Cybermen,1,directed
Tenth Doctor,Dalek Caan,2,directed
Tenth Doctor,Dalek Emperor in the Last Great Time War,1,directed
Tenth Doctor,Dalek Fleet,1,directed
Tenth Doctor,Dalek Sec,2,directed
Tenth Doctor,Davros,2,directed
Tenth Doctor,Donna Noble,14,directed
Tenth Doctor,Editor (Tardisode 12),1,directed
Tenth Doctor,Eleventh Doctor,2,directed
Tenth Doctor,Elizabeth I,2,directed
Tenth Doctor,Empress of the Racnoss (The Runaway Bride),1,directed
Tenth Doctor,Erisa Magambo,2,directed
Tenth Doctor,Face of Boe,2,directed
Tenth Doctor,Family of Blood,2,directed
Tenth Doctor,Fifth Doctor,1,directed
Tenth Doctor,Florence Finnegan,1,directed
Tenth Doctor,Francine Jones,7,directed
Tenth Doctor,Futurekind,1,directed
Tenth Doctor,Graske (Music of the Spheres),1,directed
Tenth Doctor,Gwen Cooper,2,directed
Tenth Doctor,Hame,1,directed
Tenth Doctor,Harriet Jones,2,directed
Tenth Doctor,Heavenly Host,1,directed
Tenth Doctor,High Priestess (The Fires of Pompeii),1,directed
Tenth Doctor,Ianto Jones,2,directed
Tenth Doctor,Jack Harkness,7,directed
Tenth Doctor,Jackie Tyler,9,directed
Tenth Doctor,Jackie Tyler (Pete's World),1,directed
Tenth Doctor,Jackson Lake,1,directed
Tenth Doctor,Jake Simmonds,3,directed
Tenth Doctor,Jeanne-Antoinette Poisson,1,directed
Tenth Doctor,Jenny (The Doctor's Daughter),1,directed
Tenth Doctor,Jimmy Stalkingwolf,1,directed
Tenth Doctor,John Lumic,2,directed
Tenth Doctor,K9 Mark III,1,directed
Tenth Doctor,K9 Mark IV,2,directed
Tenth Doctor,Kate Stewart,1,directed
Tenth Doctor,Klineman Halpen,1,directed
Tenth Doctor,Lassar,1,directed
Tenth Doctor,Leo Jones,3,directed
Tenth Doctor,Lord,1,directed
Tenth Doctor,Luke Smith,3,directed
Tenth Doctor,Lynda Moss,1,directed
Tenth Doctor,Mace (The Sontaran Stratagem),2,directed
Tenth Doctor,Macra,1,directed
Tenth Doctor,Martha Jones,18,directed
Tenth Doctor,Matron,1,directed
Tenth Doctor,Max Capricorn,1,directed
Tenth Doctor,Mercy Hartigan,1,directed
Tenth Doctor,Mickey Smith,11,directed
Tenth Doctor,Midnight entity,1,directed
Tenth Doctor,Mr Smith,2,directed
Tenth Doctor,Ninth Doctor,1,directed
Tenth Doctor,Ood Sigma,3,directed
Tenth Doctor,Pete Tyler (Pete's World),3,directed
Tenth Doctor,Petronella Osgood,1,directed
Tenth Doctor,Rassilon,1,directed
Tenth Doctor,Richard Lazarus,1,directed
Tenth Doctor,Ricky Smith,2,directed
Tenth Doctor,River Song,2,directed
Tenth Doctor,Rose Tyler,20,directed
Tenth Doctor,Rosita Farisi,1,directed
Tenth Doctor,Ross Jenkins,2,directed
Tenth Doctor,Sarah Jane Smith,4,directed
Tenth Doctor,Staal,2,directed
Tenth Doctor,Stingray,1,directed
Tenth Doctor,Supreme Dalek (The Stolen Earth),2,directed
Tenth Doctor,Sycorax leader,1,directed
Tenth Doctor,Sylvia Noble,7,directed
Tenth Doctor,Tenth Doctor (Journey's End),1,directed
Tenth Doctor,The Beast (The Impossible Planet),2,directed
Tenth Doctor,The Curator,1,directed
Tenth Doctor,The Flood (The Waters of Mars),1,directed
Tenth Doctor,The Host,1,directed
Tenth Doctor,The Master,4,directed
Tenth Doctor,The Moment,1,directed
Tenth Doctor,The Wire,1,directed
Tenth Doctor,Tim Latimer,2,directed
Tenth Doctor,Time Beetle,1,directed
Tenth Doctor,Tish Jones,4,directed
Tenth Doctor,Torajii,1,directed
Tenth Doctor,Torchwood Institute,1,directed
Tenth Doctor,Vashta Nerada,2,directed
Tenth Doctor,Victoria,1,directed
Tenth Doctor,War Doctor,1,directed
Tenth Doctor,Weeping Angel,1,directed
Tenth Doctor,Wilfred Mott,7,directed
Tenth Doctor,William Shakespeare,1,directed
Tenth Doctor,Yvonne Hartman,2,directed
Tenth Doctor,Zygon Kate Stewart,1,directed
Tenth Doctor (Journey's End),Dalek Caan,1,directed
Tenth Doctor (Journey's End),Davros,1,directed
Tenth Doctor (Journey's End),Donna Noble,1,directed
Tenth Doctor (Journey's End),Francine Jones,1,directed
Tenth Doctor (Journey's End),Gwen Cooper,1,directed
Tenth Doctor (Journey's End),Ianto Jones,1,directed
Tenth Doctor (Journey's End),Jack Harkness,1,directed
Tenth Doctor (Journey's End),Jackie Tyler,1,directed
Tenth Doctor (Journey's End),K9 Mark IV,1,directed
Tenth Doctor (Journey's End),Luke Smith,1,directed
Tenth Doctor (Journey's End),Martha Jones,1,directed
Tenth Doctor (Journey's End),Mickey Smith,1,directed
Tenth Doctor (Journey's End),Mr Smith,1,directed
Tenth Doctor (Journey's End),Rose Tyler,1,directed
Tenth Doctor (Journey's End),Sarah Jane Smith,1,directed
Tenth Doctor (Journey's End),Supreme Dalek (The Stolen Earth),1,directed
Tenth Doctor (Journey's End),Sylvia Noble,1,directed
Tenth Doctor (Journey's End),Tenth Doctor,1,directed
Tenth Doctor (Journey's End),Wilfred Mott,1,directed
Terileptil,Adric,1,directed
Terileptil,Fifth Doctor,1,directed
Terileptil,Nyssa,1,directed
Terileptil,Richard Mace,1,directed
Terileptil,Tegan Jovanka,1,directed
Terileptil,Terileptil android,1,directed
Terileptil android,Adric,1,directed
Terileptil android,Fifth Doctor,1,directed
Terileptil android,Nyssa,1,directed
Terileptil android,Richard Mace,1,directed
Terileptil android,Tegan Jovanka,1,directed
Terileptil android,Terileptil,1,directed
Teselecta,Amy Pond,1,directed
Teselecta,Captain,1,directed
Teselecta,Carter (Let's Kill Hitler),1,directed
Teselecta,Dorium Maldovar,1,directed
Teselecta,Eleventh Doctor,1,directed
Teselecta,River Song,1,directed
Teselecta,Rory Williams,1,directed
Teselecta,Silent,1,directed
Teselecta,Winston Churchill,1,directed
Thawn,Fourth Doctor,1,directed
Thawn,Kroll,1,directed
Thawn,Ranquin,1,directed
Thawn,Romana I,1,directed
The Alliance (The Pandorica Opens),Amy Pond,1,directed
The Alliance (The Pandorica Opens),Dorium Maldovar,1,directed
The Alliance (The Pandorica Opens),Eleventh Doctor,1,directed
The Alliance (The Pandorica Opens),Elizabeth X,1,directed
The Alliance (The Pandorica Opens),River Song,1,directed
The Alliance (The Pandorica Opens),Rory Williams,1,directed
The Alliance (The Pandorica Opens),Vincent van Gogh,1,directed
The Alliance (The Pandorica Opens),Winston Churchill,1,directed
The Beast (The Impossible Planet),McMillen,1,directed
The Beast (The Impossible Planet),Ood,2,directed
The Beast (The Impossible Planet),Rose Tyler,2,directed
The Beast (The Impossible Planet),Tenth Doctor,2,directed
The Brigadier,Ace,2,directed
The Brigadier,Alastair Lethbridge-Stewart,1,directed
The Brigadier,Ancelyn,1,directed
The Brigadier,Arthur Linwood,1,directed
The Brigadier,Auton,1,directed
The Brigadier,Axos,1,directed
The Brigadier,Azal,1,directed
The Brigadier,BOSS,1,directed
The Brigadier,Bruno Taltalian,1,directed
The Brigadier,Butler (Invasion of the Dinosaurs),1,directed
The Brigadier,Carol Bell,2,directed
The Brigadier,Carrington (The Ambassadors of Death),1,directed
The Brigadier,Chancellor (The Three Doctors),1,directed
The Brigadier,Channing,1,directed
The Brigadier,Charles Grover,1,directed
The Brigadier,Charles Kettering,1,directed
The Brigadier,Clifford Jones,1,directed
The Brigadier,Collinson,1,directed
The Brigadier,Commander,1,directed
The Brigadier,Dent (Colony in Space),1,directed
The Brigadier,Dæmon,1,directed
The Brigadier,Eight Legs,1,directed
The Brigadier,Eric Stahlman,1,directed
The Brigadier,Fifth Doctor,1,directed
The Brigadier,Finch (Invasion of the Dinosaurs),1,directed
The Brigadier,First Doctor,1,directed
The Brigadier,Fourth Doctor,2,directed
The Brigadier,George Patrick Barnham,1,directed
The Brigadier,Giant maggot,1,directed
The Brigadier,Gold Dalek (Day of the Daleks),1,directed
The Brigadier,Greg Sutton,1,directed
The Brigadier,Harry Mailer,1,directed
The Brigadier,Irongron,1,directed
The Brigadier,Jo Grant,9,directed
The Brigadier,John Benton,12,directed
The Brigadier,K'anpo Rimpoche,1,directed
The Brigadier,K9 (Storm in a Tikka) (page does not exist),1,directed
The Brigadier,Keith Gold,1,directed
The Brigadier,Keller Machine,1,directed
The Brigadier,Kronos,1,directed
The Brigadier,Leela,1,directed
The Brigadier,Linx,1,directed
The Brigadier,Liz Shaw,5,directed
The Brigadier,Lupton,1,directed
The Brigadier,Mark Elgin,1,directed
The Brigadier,Melanie Bush,1,directed
The Brigadier,Mike Yates,10,directed
The Brigadier,Minotaur,1,directed
The Brigadier,Morgaine,1,directed
The Brigadier,Morka,1,directed
The Brigadier,Nestene Consciousness,2,directed
The Brigadier,Nyssa,1,directed
The Brigadier,Olive Hawthorne,1,directed
The Brigadier,Omega,1,directed
The Brigadier,Palmer (The Three Doctors),1,directed
The Brigadier,Peri Brown,1,directed
The Brigadier,Petra Williams,1,directed
The Brigadier,President (The Three Doctors),1,directed
The Brigadier,Reegan,1,directed
The Brigadier,Roland Summers,1,directed
The Brigadier,Romana II,1,directed
The Brigadier,Sarah Jane Smith,4,directed
The Brigadier,Second Doctor,1,directed
The Brigadier,Seventh Doctor,2,directed
The Brigadier,Sixth Doctor,1,directed
The Brigadier,Stevens,1,directed
The Brigadier,Stuart Hyde,1,directed
The Brigadier,Susan Foreman,1,directed
The Brigadier,The Destroyer,1,directed
The Brigadier,The Great One (Planet of the Spiders),1,directed
The Brigadier,The Master,6,directed
The Brigadier,The Rani,1,directed
The Brigadier,Third Doctor,17,directed
The Brigadier,Time Lord (The Three Doctors),1,directed
The Brigadier,Time Lord messenger,1,directed
The Brigadier,Tom Osgood,1,directed
The Brigadier,Victoria Waterfield,1,directed
The Brigadier,Whitaker (Invasion of the Dinosaurs),1,directed
The Brigadier,Winifred Bambera,1,directed
The Brigadier (Death Comes to Time),Ace (Death Comes to Time),1,directed
The Brigadier (Death Comes to Time),Antimony (Death Comes to Time),1,directed
The Brigadier (Death Comes to Time),Minister of Chance,1,directed
The Brigadier (Death Comes to Time),Seventh Doctor (Death Comes to Time),1,directed
The Brigadier (Death Comes to Time),Tannis (Death Comes to Time),1,directed
The Captain,Fourth Doctor,1,directed
The Captain,K9 Mark II,1,directed
The Captain,Romana I,1,directed
The Captain,Xanxia,1,directed
The Collector,Fourth Doctor,1,directed
The Collector,Hade,1,directed
The Collector,K9 Mark I,1,directed
The Collector,Leela,1,directed
The Curator,Clara Oswald,1,directed
The Curator,Dalek Fleet,1,directed
The Curator,Eleventh Doctor,1,directed
The Curator,Elizabeth I,1,directed
The Curator,Kate Stewart,1,directed
The Curator,Petronella Osgood,1,directed
The Curator,Tenth Doctor,1,directed
The Curator,The Moment,1,directed
The Curator,War Doctor,1,directed
The Curator,Zygon Kate Stewart,1,directed
The Destroyer,Ace,1,directed
The Destroyer,Ancelyn,1,directed
The Destroyer,Morgaine,1,directed
The Destroyer,Seventh Doctor,1,directed
The Destroyer,The Brigadier,1,directed
The Destroyer,Winifred Bambera,1,directed
The Director (The Faceless Ones),Ben Jackson,1,directed
The Director (The Faceless Ones),Chameleon (humanoid),1,directed
The Director (The Faceless Ones),Jamie McCrimmon,1,directed
The Director (The Faceless Ones),Polly Wright,1,directed
The Director (The Faceless Ones),Second Doctor,1,directed
The Doctor (Fugitive of the Judoon),Gat,1,directed
The Doctor (Fugitive of the Judoon),Graham O'Brien,2,directed
The Doctor (Fugitive of the Judoon),Jack Harkness,1,directed
The Doctor (Fugitive of the Judoon),Pol-Kon-Don,1,directed
The Doctor (Fugitive of the Judoon),Ryan Sinclair,2,directed
The Doctor (Fugitive of the Judoon),The Master,1,directed
The Doctor (Fugitive of the Judoon),Thirteenth Doctor,2,directed
The Doctor (Fugitive of the Judoon),Yasmin Khan,2,directed
The Doctor's TARDIS,Amy Pond,1,directed
The Doctor's TARDIS,Eleventh Doctor,1,directed
The Doctor's TARDIS,House (The Doctor's Wife),1,directed
The Doctor's TARDIS,Idris,1,directed
The Doctor's TARDIS,Rory Williams,1,directed
The Editor,Adam Mitchell,1,directed
The Editor,Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,1,directed
The Editor,Ninth Doctor,1,directed
The Editor,Rose Tyler,1,directed
The Flood (The Waters of Mars),Adelaide Brooke,1,directed
The Flood (The Waters of Mars),Ood Sigma,1,directed
The Flood (The Waters of Mars),Tenth Doctor,1,directed
The Great One (Planet of the Spiders),Eight Legs,1,directed
The Great One (Planet of the Spiders),Fourth Doctor,1,directed
The Great One (Planet of the Spiders),John Benton,1,directed
The Great One (Planet of the Spiders),K'anpo Rimpoche,1,directed
The Great One (Planet of the Spiders),Lupton,1,directed
The Great One (Planet of the Spiders),Mike Yates,1,directed
The Great One (Planet of the Spiders),Sarah Jane Smith,1,directed
The Great One (Planet of the Spiders),The Brigadier,1,directed
The Great One (Planet of the Spiders),Third Doctor,1,directed
The Host,Angelo (Tooth and Claw),1,directed
The Host,Rose Tyler,1,directed
The Host,Tenth Doctor,1,directed
The Host,Victoria,1,directed
The Master,Ace,1,directed
The Master,Ada Lovelace,1,directed
The Master,Adric,4,directed
The Master,Alistair Gordon Lethbridge-Stewart,2,directed
The Master,Alonso Frame,1,directed
The Master,Alpha Centauri (The Curse of Peladon),1,directed
The Master,Arthur Linwood,1,directed
The Master,Ashad,1,directed
The Master,Axos,1,directed
The Master,Azal,1,directed
The Master,Bill Potts,7,directed
The Master,Bill Potts (Shadow World),1,directed
The Master,Boneless,1,directed
The Master,Borusa,1,directed
The Master,Carol Bell,2,directed
The Master,Chang Lee,1,directed
The Master,Charles Kettering,1,directed
The Master,Cheetah Person,1,directed
The Master,Clara Oswald,9,directed
The Master,Clive Jones,2,directed
The Master,Courtney Woods,1,directed
The Master,CyberMondan,2,directed
The Master,Cybermen,3,directed
The Master,Dalek,1,directed
The Master,Daniel Barton,1,directed
The Master,Danny Pink,6,directed
The Master,Davros,2,directed
The Master,Dent (Colony in Space),1,directed
The Master,Donna Noble,1,directed
The Master,Dæmon,1,directed
The Master,Eater of Light,1,directed
The Master,Eighth Doctor,1,directed
The Master,Eleventh Doctor,2,directed
The Master,Engin,1,directed
The Master,Fifth Doctor,6,directed
The Master,First Doctor,3,directed
The Master,Fourth Doctor,4,directed
The Master,Francine Jones,2,directed
The Master,Frank Armitage,3,directed
The Master,Futurekind,1,directed
The Master,George Patrick Barnham,1,directed
The Master,Goth,1,directed
The Master,Grace Holloway,1,directed
The Master,Graham O'Brien,3,directed
The Master,Hakim Khan,1,directed
The Master,Half-Face Man,1,directed
The Master,Harry Mailer,1,directed
The Master,Heather (The Pilot),2,directed
The Master,Ice Warrior,1,directed
The Master,Jack Harkness,4,directed
The Master,Jackie Tyler,1,directed
The Master,Jane Blythe (The Sea Devils),1,directed
The Master,Jo Grant,8,directed
The Master,John Benton,5,directed
The Master,John Hart (The Sea Devils),1,directed
The Master,Journey Blue,1,directed
The Master,K9 Mark III,1,directed
The Master,Kamelion,2,directed
The Master,Kasaavin,1,directed
The Master,Kate Stewart,2,directed
The Master,Keller Machine,1,directed
The Master,Kitling,1,directed
The Master,Kronos,1,directed
The Master,Leo Jones,1,directed
The Master,Lord President,1,directed
The Master,Luke Smith,1,directed
The Master,Martha Jones,4,directed
The Master,Mickey Smith,1,directed
The Master,Midge (Survival),1,directed
The Master,Mike Yates,5,directed
The Master,Minotaur,1,directed
The Master,Monk (species),2,directed
The Master,Najia Khan,1,directed
The Master,Nardole,7,directed
The Master,Nardole (Shadow World),1,directed
The Master,Nestene Consciousness,1,directed
The Master,Neville Catchlove,1,directed
The Master,Ninth Legion,1,directed
The Master,Noor Inayat Khan,1,directed
The Master,Nyssa,4,directed
The Master,Ohila,1,directed
The Master,Olive Hawthorne,1,directed
The Master,Ood Sigma,1,directed
The Master,Paternoster Gang,1,directed
The Master,Peri Brown,2,directed
The Master,Rassilon,2,directed
The Master,Rigsy,1,directed
The Master,Roland Summers,1,directed
The Master,Romana II,1,directed
The Master,Rose Tyler,1,directed
The Master,Rusty (Into the Dalek),1,directed
The Master,Ryan Sinclair,3,directed
The Master,Sarah Jane Smith,2,directed
The Master,Sea Devil,1,directed
The Master,Seb (The Caretaker),2,directed
The Master,Second Doctor,1,directed
The Master,Seventh Doctor,2,directed
The Master,Sixth Doctor,1,directed
The Master,Skovox Blitzer,1,directed
The Master,Sonya Khan,1,directed
The Master,Spandrell,1,directed
The Master,Stuart Hyde,1,directed
The Master,Susan Foreman,1,directed
The Master,Sylvia Noble,1,directed
The Master,Tegan Jovanka,5,directed
The Master,Tenth Doctor,4,directed
The Master,The Brigadier,6,directed
The Master,The Doctor (Fugitive of the Judoon),1,directed
The Master,The Rani,1,directed
The Master,The Watcher (Logopolis),1,directed
The Master,Third Doctor,9,directed
The Master,Thirteenth Doctor,3,directed
The Master,Tibo,1,directed
The Master,Time Lord messenger,1,directed
The Master,Tish Jones,2,directed
The Master,Tom Osgood,1,directed
The Master,Twelfth Doctor,17,directed
The Master,Twelfth Doctor (Shadow World),1,directed
The Master,Vislor Turlough,3,directed
The Master,Wilfred Mott,1,directed
The Master,Yasmin Khan,3,directed
The Master,Zygon Osgood,1,directed
The Moment,Clara Oswald,1,directed
The Moment,Dalek Fleet,1,directed
The Moment,Eleventh Doctor,1,directed
The Moment,Elizabeth I,1,directed
